street_name,segment_id,total_segments,length_m,start_lat,start_lon,end_lat,end_lon
Unknown,8,12,500.0,47.3464439,8.60141,47.3448003,8.6042697
Unknown,9,12,500.0,47.3448003,8.6042697,47.3411971,8.6082289
Unknown,10,12,500.0,47.3411971,8.6082289,47.3402571,8.6095943
Unknown,11,12,500.0,47.3402571,8.6095943,47.3439959,8.6059182
Unknown,12,12,266.5,47.3439959,8.6059182,47.345791,8.6036035
Ottikerweg,1,1,98.4,47.3862085,8.5481236,47.3857418,8.5470203
Unknown,1,2,500.0,47.4313001,8.5736339,47.4328092,8.5773777
Unknown,2,2,9.2,47.4328092,8.5773777,47.4328782,8.5773099
Unknown,1,1,310.8,47.4358083,8.4732595,47.4373885,8.4699351
Riedenhaldenstrasse,1,3,500.0,47.4148232,8.5192063,47.4182398,8.5153748
Riedenhaldenstrasse,2,3,500.0,47.4182398,8.5153748,47.4214421,8.5112111
Riedenhaldenstrasse,3,3,99.3,47.4214421,8.5112111,47.4218858,8.5100695
Unknown,1,1,333.3,47.3802613,8.6248596,47.3822466,8.6276076
Feusisbergli,1,1,221.6,47.3923673,8.4717574,47.3935618,8.470065
Sackzelg,1,1,319.7,47.3741904,8.4975849,47.3765499,8.4998706
Unknown,1,2,500.0,47.4480931,8.5843909,47.4459788,8.5808972
Unknown,2,2,362.9,47.4459788,8.5808972,47.4480931,8.5843909
Wonnebergstrasse,1,1,102.4,47.3510279,8.5658925,47.351798,8.5664552
Kurvenstrasse,1,1,261.4,47.3838475,8.5421035,47.3855759,8.541093
Treichlerstrasse,1,1,106.6,47.3709133,8.5574493,47.3701153,8.5582022
Unknown,1,6,500.0,47.340823,8.4852257,47.3427591,8.4840905
Unknown,2,6,500.0,47.3427591,8.4840905,47.3462226,8.4799479
Unknown,3,6,500.0,47.3462226,8.4799479,47.3467908,8.478142
Unknown,4,6,500.0,47.3467908,8.478142,47.3429388,8.481557
Unknown,5,6,500.0,47.3429388,8.481557,47.3405734,8.4851375
Unknown,6,6,28.8,47.3405734,8.4851375,47.340823,8.4852257
Schützengasse,1,1,295.9,47.3771617,8.5392687,47.3746679,8.537924
Unknown,1,1,232.1,47.4259548,8.6313397,47.4257967,8.6283098
Unknown,1,1,127.0,47.3258515,8.4914974,47.3260983,8.4905981
Schwarzbächlistrasse,1,1,441.4,47.3213644,8.5148187,47.3213326,8.5136773
Auf der Egg,1,1,87.5,47.3414747,8.5322151,47.3407006,8.532422
Kempfhofweg,1,1,420.4,47.3958859,8.5076264,47.3958262,8.5077615
Unknown,1,2,500.0,47.3580606,8.4619439,47.3592852,8.4591221
Unknown,2,2,339.0,47.3592852,8.4591221,47.361131,8.4591978
Karl-Schmid-Strasse,1,1,179.7,47.3753716,8.5473076,47.3757019,8.5487762
Hölderlinstrasse,1,1,261.0,47.3663742,8.563921,47.3663619,8.5639468
Unknown,1,1,247.8,47.3289332,8.47469,47.3311199,8.4748059
Feldenmoosstrasse,1,1,28.7,47.3677251,8.4611153,47.3676992,8.4614928
Rebhaldenstrasse,1,1,130.8,47.3590315,8.528706,47.3597629,8.5275848
Unknown,1,1,67.8,47.4403175,8.57435,47.4406837,8.573632
Unknown,1,2,500.0,47.3932541,8.627964,47.3894931,8.6306534
Unknown,2,2,34.4,47.3894931,8.6306534,47.3892264,8.6308842
Szondiweg,1,1,214.8,47.3804806,8.5676795,47.3822808,8.5686773
Emil-Rütti-Weg,1,1,362.3,47.4153433,8.5365659,47.4157684,8.5405372
Wässerlingweg,1,2,500.0,47.4043355,8.505844,47.4061718,8.5115554
Wässerlingweg,2,2,220.1,47.4061718,8.5115554,47.4072177,8.5135749
Nordheimstrasse,1,1,258.9,47.4034569,8.5305616,47.4044577,8.5336066
Unknown,1,1,243.4,47.4199532,8.5997146,47.4195447,8.6008608
Unknown,1,2,500.0,47.4423651,8.5000869,47.438311,8.500568
Unknown,2,2,8.2,47.438311,8.500568,47.4382412,8.5005485
Unknown,1,1,80.9,47.4486721,8.4652681,47.4483023,8.4643444
Unknown,1,1,111.7,47.4474772,8.526545,47.4481188,8.5254055
Kappelergasse,1,1,380.8,47.3666263,8.5415553,47.3699552,8.5407826
Unknown,1,1,146.3,47.3698113,8.4557372,47.3696644,8.4572333
Unknown,1,1,250.6,47.3913389,8.4557806,47.3931525,8.4575829
Unknown,1,1,108.2,47.3166961,8.4672047,47.3175386,8.467786
Jenatschstrasse,1,2,500.0,47.363414,8.5344592,47.3637302,8.5333555
Jenatschstrasse,2,2,249.5,47.3637302,8.5333555,47.3635802,8.5351845
Unknown,1,2,500.0,47.3184822,8.5316097,47.3228034,8.5298375
Unknown,2,2,58.3,47.3228034,8.5298375,47.3233135,8.5296605
Baumgasse,1,1,77.9,47.3819486,8.5352351,47.3824226,8.5359954
Im Sack,1,1,332.3,47.3929757,8.5704544,47.3918316,8.5740624
Wolfgrimweg,1,7,500.0,47.4032257,8.5228143,47.4030931,8.5267645
Wolfgrimweg,2,7,500.0,47.4030931,8.5267645,47.400302,8.521571
Wolfgrimweg,3,7,500.0,47.400302,8.521571,47.4022523,8.5214159
Wolfgrimweg,4,7,500.0,47.4022523,8.5214159,47.4036265,8.5277229
Wolfgrimweg,5,7,500.0,47.4036265,8.5277229,47.4031086,8.5247069
Wolfgrimweg,6,7,500.0,47.4031086,8.5247069,47.4022985,8.5190436
Wolfgrimweg,7,7,377.1,47.4022985,8.5190436,47.4033117,8.5227191
Unknown,1,1,64.7,47.3351408,8.4777434,47.33569,8.4780272
Unknown,1,4,500.0,47.410478,8.617008,47.412922,8.6225596
Unknown,2,4,500.0,47.412922,8.6225596,47.4140578,8.6245077
Unknown,3,4,500.0,47.4140578,8.6245077,47.4113723,8.6192038
Unknown,4,4,192.8,47.4113723,8.6192038,47.4105048,8.6169927
Obmannamtsgasse,1,1,182.8,47.3715578,8.5459037,47.3729545,8.5467671
Abendweg,1,5,500.0,47.3442722,8.5299361,47.3485099,8.5280423
Abendweg,2,5,500.0,47.3485099,8.5280423,47.3529554,8.5271352
Abendweg,3,5,500.0,47.3529554,8.5271352,47.3522234,8.5276189
Abendweg,4,5,500.0,47.3522234,8.5276189,47.3478166,8.5289389
Abendweg,5,5,482.6,47.3478166,8.5289389,47.344135,8.5299642
Im Schellenberg,1,1,165.9,47.398098,8.5081148,47.3971631,8.5067483
Unknown,1,1,65.8,47.4068034,8.4604447,47.4062502,8.4601376
Bändlistrasse,1,4,500.0,47.3941849,8.4932765,47.3957292,8.4870703
Bändlistrasse,2,4,500.0,47.3957292,8.4870703,47.3977147,8.4811577
Bändlistrasse,3,4,500.0,47.3977147,8.4811577,47.3992271,8.4760466
Bändlistrasse,4,4,185.0,47.3992271,8.4760466,47.3979428,8.4745643
Unknown,1,1,97.9,47.3977078,8.4599668,47.3968984,8.4594552
Unknown,1,1,152.0,47.3961272,8.4575494,47.3969439,8.4588553
Unknown,1,2,500.0,47.4366512,8.6294127,47.4328063,8.6288549
Unknown,2,2,280.0,47.4328063,8.6288549,47.4306948,8.6304062
Ilanzhofweg,1,2,500.0,47.3966235,8.5420713,47.3924301,8.5405496
Ilanzhofweg,2,2,274.4,47.3924301,8.5405496,47.3904856,8.5426978
Schwamendingenstrasse,1,8,500.0,47.4043752,8.5593673,47.4052783,8.5562928
Schwamendingenstrasse,2,8,500.0,47.4052783,8.5562928,47.4067749,8.5509343
Schwamendingenstrasse,3,8,500.0,47.4067749,8.5509343,47.4046922,8.5568031
Schwamendingenstrasse,4,8,500.0,47.4046922,8.5568031,47.4061339,8.553502
Schwamendingenstrasse,5,8,500.0,47.4061339,8.553502,47.4081814,8.5476041
Schwamendingenstrasse,6,8,500.0,47.4081814,8.5476041,47.4067398,8.5512254
Schwamendingenstrasse,7,8,500.0,47.4067398,8.5512254,47.4049886,8.5573266
Schwamendingenstrasse,8,8,360.1,47.4049886,8.5573266,47.4043752,8.5593673
Unknown,1,1,232.4,47.4056629,8.6134739,47.4060039,8.6106983
Bühleggweg,1,1,454.6,47.4149757,8.5455233,47.4146854,8.5512058
Unknown,1,1,351.6,47.4475756,8.5880194,47.4465886,8.5924268
Unknown,1,2,500.0,47.4478088,8.5325539,47.4484578,8.534801
Unknown,2,2,275.8,47.4484578,8.534801,47.4479787,8.5341024
Unknown,1,1,97.4,47.4210403,8.5854702,47.4204528,8.5845128
Kürbergsteig,1,1,145.1,47.3987839,8.5065125,47.3993135,8.5075622
Unknown,1,1,394.1,47.4361616,8.6219042,47.4391204,8.6243916
Unknown,1,2,500.0,47.3322644,8.5734999,47.335519,8.5712571
Unknown,2,2,154.0,47.335519,8.5712571,47.3367957,8.5705645
Kappenbühlweg,1,2,500.0,47.4045094,8.4995444,47.402977,8.4982952
Kappenbühlweg,2,2,431.4,47.402977,8.4982952,47.4064195,8.5004419
Unknown,1,1,262.9,47.3177959,8.5381113,47.3185611,8.5399259
Schwandenwiesen,1,1,182.7,47.4241203,8.5353484,47.4247356,8.5375655
Unknown,1,2,500.0,47.4169334,8.5810979,47.4178766,8.58135
Unknown,2,2,64.8,47.4178766,8.58135,47.4174389,8.58189
Hellrainweg,1,1,67.6,47.3211617,8.5200962,47.3216865,8.5198461
Unknown,1,1,248.4,47.3919203,8.6177561,47.3921497,8.6201323
Kirchenfeldweg,1,1,59.0,47.4224764,8.5443142,47.4228969,8.5447907
Unknown,1,1,215.3,47.4253464,8.4741597,47.4272251,8.4748154
Unknown,1,4,500.0,47.3712104,8.4552771,47.3723289,8.4578124
Unknown,2,4,500.0,47.3723289,8.4578124,47.3728001,8.4590319
Unknown,3,4,500.0,47.3728001,8.4590319,47.3708596,8.4533556
Unknown,4,4,152.7,47.3708596,8.4533556,47.3712104,8.4552771
Stadthausquai,1,1,358.9,47.3666783,8.5418162,47.36987,8.5418555
Furttalstrasse,1,2,500.0,47.4233723,8.4907871,47.4223129,8.4972209
Furttalstrasse,2,2,457.4,47.4223129,8.4972209,47.4206462,8.5026771
Unknown,1,1,236.7,47.4160465,8.5905682,47.4149646,8.5932209
Unknown,1,30,500.0,47.4011546,8.6061737,47.4041129,8.6013425
Unknown,2,30,500.0,47.4041129,8.6013425,47.4052281,8.5989216
Unknown,3,30,500.0,47.4052281,8.5989216,47.402386,8.604055
Unknown,4,30,500.0,47.402386,8.604055,47.3995437,8.6091878
Unknown,5,30,500.0,47.3995437,8.6091878,47.3967011,8.6143201
Unknown,6,30,500.0,47.3967011,8.6143201,47.3938583,8.6194518
Unknown,7,30,500.0,47.3938583,8.6194518,47.3910153,8.624583
Unknown,8,30,500.0,47.3910153,8.624583,47.3921195,8.6263592
Unknown,9,30,500.0,47.3921195,8.6263592,47.3961896,8.624032
Unknown,10,30,500.0,47.3961896,8.624032,47.3962366,8.6232713
Unknown,11,30,500.0,47.3962366,8.6232713,47.3920088,8.6255289
Unknown,12,30,500.0,47.3920088,8.6255289,47.3891531,8.6271099
Unknown,13,30,500.0,47.3891531,8.6271099,47.3861411,8.6289075
Unknown,14,30,500.0,47.3861411,8.6289075,47.3855002,8.6286919
Unknown,15,30,500.0,47.3855002,8.6286919,47.3871815,8.6281466
Unknown,16,30,500.0,47.3871815,8.6281466,47.3837709,8.629787
Unknown,17,30,500.0,47.3837709,8.629787,47.3871302,8.6253848
Unknown,18,30,500.0,47.3871302,8.6253848,47.3904894,8.6209819
Unknown,19,30,500.0,47.3904894,8.6209819,47.3938484,8.6165785
Unknown,20,30,500.0,47.3938484,8.6165785,47.3972072,8.6121746
Unknown,21,30,500.0,47.3972072,8.6121746,47.4005658,8.6077701
Unknown,22,30,500.0,47.4005658,8.6077701,47.4007418,8.6093751
Unknown,23,30,500.0,47.4007418,8.6093751,47.3998766,8.6157443
Unknown,24,30,500.0,47.3998766,8.6157443,47.3986333,8.6213618
Unknown,25,30,500.0,47.3986333,8.6213618,47.3944771,8.6238914
Unknown,26,30,500.0,47.3944771,8.6238914,47.3903208,8.6264206
Unknown,27,30,500.0,47.3903208,8.6264206,47.3861646,8.6289494
Unknown,28,30,500.0,47.3861646,8.6289494,47.3823291,8.6322259
Unknown,29,30,500.0,47.3823291,8.6322259,47.3817087,8.6385843
Unknown,30,30,295.4,47.3817087,8.6385843,47.3814296,8.6424452
Unknown,1,1,84.5,47.4448316,8.5792895,47.4445113,8.5802863
Unknown,1,2,500.0,47.3857871,8.4502002,47.3821971,8.4497481
Unknown,2,2,457.4,47.3821971,8.4497481,47.3854912,8.4508094
Unknown,1,2,500.0,47.3217654,8.5451944,47.3255773,8.5420514
Unknown,2,2,198.9,47.3255773,8.5420514,47.326034,8.5396604
Sandstrasse,1,1,77.7,47.3662222,8.5210124,47.3666544,8.5218215
Mööslistrasse,1,2,500.0,47.3424725,8.5309071,47.3461403,8.5275109
Mööslistrasse,2,2,296.0,47.3461403,8.5275109,47.3483185,8.5280587
A1L,1,1,134.1,47.414064,8.5787203,47.4152624,8.5788343
Unknown,1,5,500.0,47.4314666,8.5370371,47.434942,8.5346013
Unknown,2,5,500.0,47.434942,8.5346013,47.4382611,8.5301574
Unknown,3,5,500.0,47.4382611,8.5301574,47.4426213,8.5291599
Unknown,4,5,500.0,47.4426213,8.5291599,47.447058,8.5281926
Unknown,5,5,334.7,47.447058,8.5281926,47.4482969,8.5276648
Unknown,1,1,247.3,47.3939443,8.6228624,47.3955803,8.6233341
Unknown,1,1,113.1,47.4006058,8.6125765,47.4009476,8.6135833
Unknown,1,2,500.0,47.4517861,8.4907773,47.4477949,8.49126
Unknown,2,2,8.5,47.4477949,8.49126,47.447745,8.4911746
Rautihalde,1,1,164.3,47.3867169,8.4750671,47.3877838,8.4749163
Unknown,1,1,259.9,47.4147971,8.5839642,47.416904,8.5854452
Simmlersteig,1,1,169.9,47.3429351,8.5324188,47.3440773,8.531236
Im Stelzenacker,1,1,138.0,47.4157507,8.4813804,47.4157788,8.4832052
Vorderberg,1,1,87.1,47.3767511,8.5596914,47.3760851,8.5591712
Unknown,1,7,500.0,47.3267881,8.4731238,47.3254647,8.4730681
Unknown,2,7,500.0,47.3254647,8.4730681,47.3228492,8.472648
Unknown,3,7,500.0,47.3228492,8.472648,47.3235094,8.47229
Unknown,4,7,500.0,47.3235094,8.47229,47.3190264,8.4717644
Unknown,5,7,500.0,47.3190264,8.4717644,47.3189064,8.471905
Unknown,6,7,500.0,47.3189064,8.471905,47.3233958,8.4722889
Unknown,7,7,447.8,47.3233958,8.4722889,47.3267881,8.4731238
Unknown,1,1,487.3,47.3752099,8.614123,47.3714906,8.6173051
Räuberweg,1,3,500.0,47.4170694,8.4899759,47.4197093,8.4891422
Räuberweg,2,3,500.0,47.4197093,8.4891422,47.4164093,8.4936433
Räuberweg,3,3,323.2,47.4164093,8.4936433,47.4172072,8.4901237
Unknown,1,1,213.7,47.3225628,8.453311,47.3217585,8.4555944
Unknown,1,3,500.0,47.4449951,8.5710904,47.4451746,8.5761446
Unknown,2,3,500.0,47.4451746,8.5761446,47.444979,8.5715708
Unknown,3,3,47.3,47.444979,8.5715708,47.4449951,8.5710904
Gorwiden,1,1,262.7,47.4041479,8.5506855,47.4034154,8.5539387
Unknown,1,2,500.0,47.3221013,8.4818489,47.3244286,8.4802316
Unknown,2,2,136.7,47.3244286,8.4802316,47.3232934,8.4795546
Unknown,1,1,374.9,47.4286818,8.4565757,47.4281415,8.461453
Schweighofstrasse,1,4,500.0,47.3688214,8.5012373,47.3644579,8.5028295
Schweighofstrasse,2,4,500.0,47.3644579,8.5028295,47.3607024,8.5064416
Schweighofstrasse,3,4,500.0,47.3607024,8.5064416,47.3568301,8.5098037
Schweighofstrasse,4,4,410.7,47.3568301,8.5098037,47.3534021,8.5117994
Unknown,1,1,271.6,47.4269008,8.5664247,47.427409,8.5699147
Unknown,1,1,176.7,47.4307698,8.6225584,47.4320546,8.6217544
Leonhardsteig,1,1,97.1,47.378625,8.5464284,47.3783935,8.5456363
Unknown,1,1,127.5,47.3261838,8.621914,47.3269207,8.620709
Rumpumpsteig,1,1,141.6,47.3437551,8.5345907,47.3429339,8.5333965
Unknown,1,1,217.8,47.413121,8.4645664,47.4125419,8.463333
Massholderweg,1,2,500.0,47.393677,8.5645411,47.3949298,8.558931
Massholderweg,2,2,471.4,47.3949298,8.558931,47.3928067,8.5632347
Neugutstrasse,1,1,204.9,47.3590065,8.5251222,47.3592436,8.5277654
Unknown,1,2,500.0,47.4070846,8.4507152,47.40286,8.448507
Unknown,2,2,71.5,47.40286,8.448507,47.4022428,8.448242
Weichengasse,1,1,65.4,47.380336,8.5274844,47.3808517,8.5278998
Furkastrasse,1,5,500.0,47.3883242,8.4910746,47.3853527,8.4897377
Furkastrasse,2,5,500.0,47.3853527,8.4897377,47.3834387,8.4886296
Furkastrasse,3,5,500.0,47.3834387,8.4886296,47.3877046,8.4907254
Furkastrasse,4,5,500.0,47.3877046,8.4907254,47.388486,8.4911368
Furkastrasse,5,5,308.9,47.388486,8.4911368,47.3890153,8.4913396
Unknown,1,5,500.0,47.3783318,8.6198572,47.3814467,8.6164658
Unknown,2,5,500.0,47.3814467,8.6164658,47.3800225,8.6217518
Unknown,3,5,500.0,47.3800225,8.6217518,47.3801668,8.6215264
Unknown,4,5,500.0,47.3801668,8.6215264,47.3795933,8.619834
Unknown,5,5,12.2,47.3795933,8.619834,47.3795911,8.6199947
In der Schüpf,1,2,500.0,47.4029161,8.490988,47.4016902,8.4959441
In der Schüpf,2,2,70.5,47.4016902,8.4959441,47.4019413,8.4968006
Unknown,1,1,52.2,47.3445368,8.4713539,47.3442152,8.4708508
Bahnweg,1,1,284.2,47.3590773,8.4732229,47.3589352,8.4699295
Unknown,1,3,500.0,47.4321657,8.4669148,47.4301554,8.4660883
Unknown,2,3,500.0,47.4301554,8.4660883,47.433343,8.4681273
Unknown,3,3,481.3,47.433343,8.4681273,47.4358083,8.4732595
Apollostrasse,1,1,178.3,47.3654549,8.5553692,47.3641054,8.5565515
Usteribrücke,1,2,500.0,47.3730579,8.5329699,47.3765825,8.5366101
Usteribrücke,2,2,338.7,47.3765825,8.5366101,47.376621,8.5365335
Stadtweg,1,2,500.0,47.3883265,8.584215,47.3923335,8.5864417
Stadtweg,2,2,107.4,47.3923335,8.5864417,47.3929516,8.5875081
Benedikt-Fontana-Weg,1,1,429.9,47.4039525,8.4964477,47.4076082,8.4975386
Triemlifussweg,1,4,500.0,47.3736183,8.5028624,47.3706189,8.4997667
Triemlifussweg,2,4,500.0,47.3706189,8.4997667,47.3695826,8.4982539
Triemlifussweg,3,4,500.0,47.3695826,8.4982539,47.3730349,8.5021818
Triemlifussweg,4,4,82.8,47.3730349,8.5021818,47.3736183,8.5028624
Unknown,1,2,500.0,47.4287063,8.6193249,47.4285673,8.6194987
Unknown,2,2,20.3,47.4285673,8.6194987,47.4287063,8.6193249
Max-Hunziker-Weg,1,1,92.0,47.355433,8.5813922,47.3557321,8.5824016
Anna-Häuptli-Weg,1,3,500.0,47.4103025,8.5722876,47.4079578,8.5672711
Anna-Häuptli-Weg,2,3,500.0,47.4079578,8.5672711,47.4051141,8.562317
Anna-Häuptli-Weg,3,3,129.1,47.4051141,8.562317,47.4046905,8.5607455
Holzwiesweg,1,1,273.8,47.3760943,8.495239,47.378112,8.4973178
Bruchstrasse,1,1,447.3,47.3333149,8.5218969,47.332815,8.5193603
Stockenwiesweg,1,1,163.0,47.3648416,8.6177913,47.364669,8.6156966
Rosengasse,1,1,71.1,47.3732027,8.543719,47.3731553,8.5427808
Moränenstrasse,1,1,157.6,47.3406353,8.5301788,47.3405884,8.5281851
Im Wiesenbeetli,1,1,76.8,47.4200053,8.5039082,47.4206327,8.5043354
Wiesendangerstrasse,1,1,214.4,47.3735039,8.5139054,47.3722744,8.5117584
Unknown,1,1,354.5,47.3809566,8.6028083,47.3789382,8.6037612
Unknown,1,3,500.0,47.4525119,8.5483357,47.4482299,8.5463359
Unknown,2,3,500.0,47.4482299,8.5463359,47.4470024,8.5504195
Unknown,3,3,179.2,47.4470024,8.5504195,47.4476703,8.5525776
Ernst-Nobs-Platz,1,1,137.3,47.3710731,8.530312,47.3710731,8.530312
Guldinerweg,1,1,85.4,47.3764607,8.4923976,47.3770515,8.4931199
Unknown,1,1,290.8,47.4446388,8.619768,47.4447918,8.6227306
Solisweg,1,1,142.1,47.3873853,8.4958964,47.3885842,8.4965118
Rislingstrasse,1,1,101.8,47.3784763,8.5583571,47.3793471,8.5579402
Stationsstrasse,1,1,388.6,47.3707535,8.516711,47.3731391,8.5203825
Zwirnerhalde,1,1,117.6,47.3367677,8.5163818,47.3374991,8.5169883
Sigi-Feigel-Terrasse,1,1,89.8,47.3757629,8.534818,47.3761082,8.5356475
Unknown,1,1,262.1,47.3931438,8.6137656,47.3915175,8.6162778
Unknown,1,1,275.0,47.4399516,8.4899612,47.440668,8.486689
Unknown,1,1,148.0,47.4483287,8.4654936,47.4471295,8.4661601
Carl-Wehrli-Weg,1,2,500.0,47.3753474,8.5681472,47.3755681,8.5735319
Carl-Wehrli-Weg,2,2,125.7,47.3755681,8.5735319,47.3744788,8.5731022
Unknown,1,1,142.4,47.3302215,8.576369,47.3311502,8.5754026
Unknown,1,6,500.0,47.3803887,8.624811,47.3838621,8.6220733
Unknown,2,6,500.0,47.3838621,8.6220733,47.3878591,8.6190388
Unknown,3,6,500.0,47.3878591,8.6190388,47.3883379,8.6197377
Unknown,4,6,500.0,47.3883379,8.6197377,47.3842025,8.6218182
Unknown,5,6,500.0,47.3842025,8.6218182,47.3803208,8.6246315
Unknown,6,6,337.5,47.3803208,8.6246315,47.3803887,8.624811
Unknown,1,2,500.0,47.3335854,8.4813747,47.3359456,8.4774946
Unknown,2,2,132.6,47.3359456,8.4774946,47.3367065,8.4785885
Siriusstrasse,1,1,113.6,47.3801884,8.5524224,47.3808302,8.5535921
Unknown,1,2,500.0,47.4384526,8.4773026,47.4391774,8.4777961
Unknown,2,2,141.3,47.4391774,8.4777961,47.4380836,8.4778259
Turbinenplatz,1,1,97.7,47.3898244,8.5180616,47.3890385,8.5174824
Eichenweg,1,2,500.0,47.3819134,8.4656657,47.3801494,8.4689697
Eichenweg,2,2,395.6,47.3801494,8.4689697,47.3819134,8.4656657
Schiffländeplatz,1,1,38.1,47.3688553,8.544349,47.3686486,8.5439466
Auhofstrasse,1,1,226.6,47.4059782,8.5687678,47.4078578,8.569893
Unknown,1,1,128.0,47.4222966,8.6188268,47.4227983,8.6173777
Unknown,1,1,119.5,47.4021268,8.626953,47.4029062,8.6258641
Unknown,1,3,500.0,47.3867567,8.439571,47.388753,8.4434855
Unknown,2,3,500.0,47.388753,8.4434855,47.3890708,8.4498006
Unknown,3,3,217.6,47.3890708,8.4498006,47.3881767,8.4522096
Bülachhof,1,1,104.1,47.401692,8.5480466,47.4013829,8.5469037
Unknown,1,2,500.0,47.4257858,8.618412,47.4235383,8.6212177
Unknown,2,2,19.1,47.4235383,8.6212177,47.4233738,8.6212914
Grossmünsterplatz,1,1,75.6,47.3696378,8.5444609,47.3700099,8.5437526
Schluhenweg,1,2,500.0,47.3268679,8.5295259,47.329654,8.5268515
Schluhenweg,2,2,50.3,47.329654,8.5268515,47.3301029,8.5267755
Waldgartenstrasse,1,4,500.0,47.3959717,8.5749476,47.3979716,8.5697023
Waldgartenstrasse,2,4,500.0,47.3979716,8.5697023,47.4006896,8.5646731
Waldgartenstrasse,3,4,500.0,47.4006896,8.5646731,47.4030058,8.5592469
Waldgartenstrasse,4,4,19.2,47.4030058,8.5592469,47.4031669,8.5593379
Unknown,1,3,500.0,47.3526703,8.4616705,47.3544791,8.4563088
Unknown,2,3,500.0,47.3544791,8.4563088,47.3569162,8.4507958
Unknown,3,3,293.9,47.3569162,8.4507958,47.3593167,8.4510869
Hesenlooweg,1,1,116.4,47.3389336,8.524735,47.3387708,8.5232132
Robert-Walser-Gasse,1,1,77.1,47.3719805,8.5409036,47.3719241,8.5398968
Unknown,1,2,500.0,47.329276,8.545093,47.3282803,8.5459341
Unknown,2,2,414.1,47.3282803,8.5459341,47.3291831,8.5451021
Unknown,1,3,500.0,47.4462755,8.5085969,47.4429142,8.5127867
Unknown,2,3,500.0,47.4429142,8.5127867,47.4402157,8.5178108
Unknown,3,3,215.4,47.4402157,8.5178108,47.4385834,8.5193492
Krattenturmstrasse,1,2,500.0,47.3928732,8.5507421,47.3891444,8.5525413
Krattenturmstrasse,2,2,58.7,47.3891444,8.5525413,47.3886335,8.5527356
Unknown,1,2,500.0,47.4190646,8.5828767,47.4179255,8.5839509
Unknown,2,2,172.5,47.4179255,8.5839509,47.4190646,8.5828767
Moosholzstrasse,1,2,500.0,47.3883144,8.5639109,47.3919674,8.5608133
Moosholzstrasse,2,2,36.0,47.3919674,8.5608133,47.3922003,8.5604811
Kleeweidstrasse,1,2,500.0,47.3298464,8.5147249,47.3295806,8.5082065
Kleeweidstrasse,2,2,21.8,47.3295806,8.5082065,47.3295625,8.5079189
Unknown,1,2,500.0,47.4227364,8.5630743,47.4232838,8.5617585
Unknown,2,2,116.5,47.4232838,8.5617585,47.4227364,8.5630743
Rümlangstrasse,1,1,340.4,47.4340274,8.5401259,47.4311058,8.5399863
Unknown,1,11,500.0,47.3441258,8.5708921,47.3423714,8.570867
Unknown,2,11,500.0,47.3423714,8.570867,47.3388662,8.5738818
Unknown,3,11,500.0,47.3388662,8.5738818,47.3430966,8.5720558
Unknown,4,11,500.0,47.3430966,8.5720558,47.3415694,8.5724598
Unknown,5,11,500.0,47.3415694,8.5724598,47.3405669,8.5733621
Unknown,6,11,500.0,47.3405669,8.5733621,47.3436985,8.5712061
Unknown,7,11,500.0,47.3436985,8.5712061,47.3396755,8.5741631
Unknown,8,11,500.0,47.3396755,8.5741631,47.3356524,8.5771197
Unknown,9,11,500.0,47.3356524,8.5771197,47.3337386,8.5786912
Unknown,10,11,500.0,47.3337386,8.5786912,47.3375689,8.5755544
Unknown,11,11,196.3,47.3375689,8.5755544,47.3389755,8.5740505
Unknown,1,2,500.0,47.4151141,8.5876682,47.4152584,8.585776
Unknown,2,2,69.4,47.4152584,8.585776,47.4157735,8.5862961
Greblerweg,1,1,282.2,47.3780515,8.4832095,47.3764151,8.4804262
Breitensteinstrasse,1,4,500.0,47.3927706,8.5229898,47.3940179,8.5170414
Breitensteinstrasse,2,4,500.0,47.3940179,8.5170414,47.3943709,8.516107
Breitensteinstrasse,3,4,500.0,47.3943709,8.516107,47.3928943,8.5222951
Breitensteinstrasse,4,4,55.0,47.3928943,8.5222951,47.3927706,8.5229898
Unknown,1,1,73.4,47.3381612,8.4750414,47.3380519,8.4740867
Unknown,1,1,134.2,47.3539708,8.4795463,47.3542865,8.4785222
Unknown,1,1,305.6,47.4304905,8.5875023,47.4321734,8.5905005
Unknown,1,1,183.0,47.4170536,8.5850424,47.4184439,8.5863024
Stotzweg,1,1,188.2,47.3305925,8.5156099,47.3312413,8.5135189
Stockenwiesweg,1,1,248.7,47.3640248,8.6152061,47.3648666,8.6178472
Unknown,1,1,283.5,47.3366692,8.4738152,47.3387261,8.4736697
Unknown,1,4,500.0,47.4040233,8.4452468,47.403893,8.4464997
Unknown,2,4,500.0,47.403893,8.4464997,47.4038829,8.4477877
Unknown,3,4,500.0,47.4038829,8.4477877,47.4037859,8.4421354
Unknown,4,4,382.2,47.4037859,8.4421354,47.4040233,8.4452468
Unknown,1,1,256.8,47.4284332,8.5840006,47.4267361,8.581716
Otto-C.-Bänninger-Weg,1,1,83.3,47.3649412,8.5669276,47.3655835,8.5663751
Unknown,1,2,500.0,47.4383409,8.582262,47.4341595,8.5811059
Unknown,2,2,35.1,47.4341595,8.5811059,47.4338837,8.580903
